user_id,country,year,month,distance
6397,Brasil,2014,8,904
6557,Brasil,2014,8,107
6371,Brasil,2014,8,118
6568,Brasil,2014,8,202
6576,Brasil,2014,8,452
6562,Colombia,2014,8,305
6580,Brasil,2014,8,244
6506,Brasil,2014,8,159
6585,Brasil,2014,8,98
6460,Brasil,2014,8,457
6589,Brasil,2014,8,858
6567,Brasil,2014,8,189
6599,Colombia,2014,8,112
6601,Brasil,2014,8,100
6605,Brasil,2014,8,100
6606,Brasil,2014,8,159
6612,Brasil,2014,8,189
6618,Brasil,2014,8,97
5920,Colombia,2014,8,287
6623,Brasil,2014,8,159
6308,Brasil,2014,8,97
6626,Brasil,2014,8,318
6646,Brasil,2014,8,159
6650,Colombia,2014,8,153
6621,Brasil,2014,8,106
6685,Brasil,2014,8,99
6714,Brasil,2014,8,107
6740,Brasil,2014,8,705
6741,Brasil,2014,8,457
6745,Brasil,2014,8,150
6751,Brasil,2014,8,439
6752,Brasil,2014,8,257
6753,Brasil,2014,8,457
6699,Brasil,2014,8,433
6757,Brasil,2014,8,932
6759,Brasil,2014,8,439
6761,"United States",2014,8,295
6762,"United States",2014,8,295
6770,Brasil,2014,8,176
6787,Brasil,2014,8,102
6784,Brasil,2014,8,878
6830,Brasil,2014,8,100
6832,Brasil,2014,8,100
6837,Colombia,2014,8,135
6834,Brasil,2014,8,100
6845,Brasil,2014,8,101
6848,Brasil,2014,8,439
6850,Brasil,2014,8,293
6853,Brasil,2014,8,101
2702,Brasil,2014,8,99
6864,Brasil,2014,8,100
6867,Brasil,2014,8,100
6868,Brasil,2014,8,100
5990,Colombia,2014,8,135
6869,Brasil,2014,8,99
6871,Brasil,2014,8,293
6874,Brasil,2014,8,100
2079,Brasil,2014,8,106
6891,Brasil,2014,8,100
6901,Brasil,2014,8,100
6902,Colombia,2014,8,283
6898,Brasil,2014,8,105
6903,Brasil,2014,8,100
6881,Colombia,2014,8,135
6913,Brasil,2014,8,98
6917,Brasil,2014,8,99
6927,Brasil,2014,8,99
6930,Brasil,2014,8,111
6933,Brasil,2014,8,111
6952,Brasil,2014,8,71
6964,Brasil,2014,8,99
6967,Brasil,2014,8,194
6441,Brasil,2014,8,843
6971,Brasil,2014,8,71
6983,Brasil,2014,8,439
6987,Colombia,2014,8,153
6991,Colombia,2014,8,135
6997,Brasil,2014,8,98
7039,Brasil,2014,8,433
7078,Brasil,2014,8,1166
7085,Brasil,2014,8,583
7091,Brasil,2014,8,109
7099,Brasil,2014,8,111
7116,Colombia,2014,8,37
7157,Brasil,2014,8,439
7193,Brasil,2014,8,264
7195,Brasil,2014,8,107
7197,Brasil,2014,8,264
7216,Brasil,2014,8,100
7227,Brasil,2014,8,100
7236,Brasil,2014,8,264
7274,Brasil,2014,8,100
7280,Brasil,2014,8,98
7298,Colombia,2014,8,110
5293,Brasil,2014,8,100
7353,Brasil,2014,8,435
7345,Brasil,2014,8,101
7421,Mexico,2014,8,380
7431,Brasil,2014,8,224
7433,Brasil,2014,8,100
7432,Brasil,2014,8,100
6925,Colombia,2014,8,224
7446,Mexico,2014,8,379
7455,Colombia,2014,8,224
7373,Mexico,2014,8,379
7453,Mexico,2014,8,379
7380,Mexico,2014,8,758
7460,Mexico,2014,8,379
7462,Brasil,2014,8,155
7442,Mexico,2014,8,379
7469,Mexico,2014,8,380
5380,Mexico,2014,8,390
7467,Mexico,2014,8,390
7518,Brasil,2014,8,106
7544,Brasil,2014,9,106
7598,Colombia,2014,9,38
7599,Colombia,2014,9,38
7609,Brasil,2014,9,62
7619,Brasil,2014,9,106
7620,Brasil,2014,9,106
7624,Brasil,2014,9,489
7645,Brasil,2014,9,159
7648,Brasil,2014,9,159
7656,Colombia,2014,9,72
7660,Brasil,2014,9,88
7662,Brasil,2014,9,176
7596,Colombia,2014,9,33
7697,Brasil,2014,9,387
7702,Colombia,2014,9,106
7703,Colombia,2014,9,97
7704,Colombia,2014,9,33
7709,Brasil,2014,9,250
7710,Brasil,2014,9,250
7711,Brasil,2014,9,774
7714,Colombia,2014,9,33
7715,Brasil,2014,9,250
7716,Brasil,2014,9,176
5797,Colombia,2014,9,32
