user_id,month,year,country,distance
11950,10,2015,Colombia,321
11977,2,2015,Colombia,113
12034,12,2015,Brasil,260
12079,10,2014,Brasil,143
12082,10,2014,Brasil,236
12104,1,2015,Taiwan,303
12106,11,2014,Brasil,148
12119,10,2014,Colombia,582
12120,10,2015,Brasil,144
12127,11,2014,Colombia,72
12128,10,2014,Colombia,2496
12143,10,2014,"Argentina + Uruguay",714
12155,10,2014,Brasil,202
12157,11,2014,Brasil,303
12160,10,2015,Brasil,1650
12221,10,2014,Mexico,1576
12251,10,2014,Colombia,64
12258,1,2015,Brasil,85
12264,10,2014,Mexico,282
12273,10,2014,Brasil,1
12296,10,2014,"Argentina + Uruguay",36
12332,10,2014,Colombia,207
12334,5,2015,Brasil,68
12348,10,2014,Mexico,798
12355,10,2014,Brasil,489
12368,1,2015,Brasil,318
12370,12,2014,Colombia,1958
12383,11,2014,Brasil,728
12400,10,2014,Mexico,144
12405,6,2015,Colombia,303
12429,10,2014,Colombia,166
12455,1,2015,Colombia,202
12459,10,2015,Brasil,464
12473,11,2014,Philippines,112
12483,3,2015,Brasil,9096
12486,10,2014,"Malaysia + Singapore",65
12508,10,2014,"Argentina + Uruguay",818
12551,12,2014,"Argentina + Uruguay",322
12563,10,2014,Brasil,475
12568,12,2015,Brasil,295
12591,10,2014,Brasil,15
12600,10,2014,Brasil,334
12605,4,2015,Brasil,36
12608,3,2015,Colombia,330
12620,10,2014,Brasil,18
12632,9,2015,Pakistan,16
12639,10,2014,Colombia,336
12657,10,2014,Colombia,784
12667,4,2015,Colombia,260
12678,9,2015,Colombia,132
12685,10,2014,Colombia,336
12688,1,2015,Colombia,48
12693,10,2015,Brasil,660
12711,11,2014,Colombia,672
12715,5,2015,Taiwan,266
12716,10,2014,Mexico,119
12719,10,2014,Colombia,199
12726,10,2014,Brasil,167
12729,11,2015,Brasil,736
12734,10,2014,"Malaysia + Singapore",84
12742,10,2014,Colombia,1212
12752,10,2014,Brasil,9
12779,10,2014,Colombia,1458
12781,10,2015,Brasil,382
12797,10,2014,Brasil,159
12804,10,2014,Brasil,708
12810,10,2014,Brasil,573
12824,1,2015,Mexico,5
12838,10,2014,Brasil,708
12843,12,2015,Colombia,421
12855,1,2015,Mexico,260
12858,10,2014,Mexico,6
12862,10,2014,"Malaysia + Singapore",6
12876,10,2014,Mexico,810
12887,12,2015,Colombia,418
12893,8,2015,Brasil,458
12895,10,2014,Colombia,83
12896,10,2014,Mexico,102
12909,10,2014,Colombia,303
12921,2,2015,Colombia,570
12946,5,2015,Brasil,204
12970,10,2014,India,49
12971,10,2014,"Malaysia + Singapore",1065
12977,12,2014,Taiwan,44
12990,10,2014,Brasil,425
13033,10,2014,"Malaysia + Singapore",15
13041,12,2014,Brasil,339
13048,8,2015,Brasil,420
13099,12,2014,"Malaysia + Singapore",111
13100,12,2014,"Malaysia + Singapore",148
13125,3,2015,"Malaysia + Singapore",31
13156,10,2014,Mexico,314
13166,12,2014,"United States",42
13182,3,2015,Chile,4
13186,10,2014,Mexico,614
13205,10,2015,Brasil,214
13207,11,2014,Brasil,198
13209,11,2014,Brasil,345
