user_id,country,year,month,distance
18971,Brasil,2014,11,109
19086,Brasil,2014,11,94
16701,Brasil,2014,11,104
19418,Brasil,2014,11,108
19429,Brasil,2014,11,113
19480,Brasil,2014,11,95
19470,Brasil,2014,11,95
19484,Brasil,2014,11,114
19514,Brasil,2014,11,114
19482,Brasil,2014,11,112
19593,Brasil,2014,11,104
18179,Brasil,2014,11,96
17415,Brasil,2014,11,104
17218,Brasil,2014,11,117
19528,Brasil,2014,11,117
18819,Brasil,2014,11,95
6660,Brasil,2014,11,192
17875,Brasil,2014,11,117
19856,Brasil,2014,11,106
19536,Brasil,2014,11,95
17381,Brasil,2014,11,115
19454,Brasil,2014,11,106
19923,Brasil,2014,11,116
19494,Brasil,2014,11,99
19928,Brasil,2014,11,104
19188,Brasil,2014,11,208
19967,Brasil,2014,11,114
17295,Brasil,2014,11,110
20070,Brasil,2014,11,116
16964,Brasil,2014,11,109
16675,Brasil,2014,11,108
20403,Brasil,2014,11,113
337,Brasil,2014,11,113
20251,Brasil,2014,11,107
20529,Brasil,2014,11,104
19577,Brasil,2014,11,113
20604,Brasil,2014,11,111
17615,Brasil,2014,11,114
19955,Brasil,2014,11,114
20620,Brasil,2014,11,92
20606,Brasil,2014,11,92
20713,Brasil,2014,11,115
20791,Brasil,2014,11,110
20844,Brasil,2014,11,108
15185,Brasil,2014,11,116
16528,Brasil,2014,11,116
20883,Brasil,2014,11,109
18160,Brasil,2014,11,114
2554,Brasil,2014,11,218
20920,Brasil,2014,11,92
20402,Brasil,2014,11,111
20982,Brasil,2014,11,114
17112,Brasil,2014,11,92
20943,Brasil,2014,11,114
21254,Brasil,2014,11,114
17711,Brasil,2014,11,114
21334,Brasil,2014,11,110
20840,Brasil,2014,11,110
16397,Brasil,2014,11,114
21651,Brasil,2014,11,109
21676,Brasil,2014,11,218
17972,Brasil,2014,11,113
21779,Brasil,2014,11,114
22114,Brasil,2014,11,226
22149,Brasil,2014,11,112
22171,Brasil,2014,11,114
22227,Brasil,2014,11,95
22272,Brasil,2014,11,91
12575,Brasil,2014,11,91
22269,Brasil,2014,11,91
17039,Brasil,2014,11,108
22391,Brasil,2014,11,110
2305,Brasil,2014,11,109
18453,Brasil,2014,11,111
19574,Brasil,2014,11,92
19369,Brasil,2014,11,110
20802,Brasil,2014,11,232
22734,Brasil,2014,11,109
17098,Brasil,2014,11,95
19884,Brasil,2014,11,109
16896,Brasil,2014,11,102
14718,Brasil,2014,11,94
16518,Brasil,2014,11,106
23049,Brasil,2014,11,116
16906,Brasil,2014,11,101
16661,Brasil,2014,11,95
16685,Brasil,2014,11,94
23103,Brasil,2014,11,106
23120,Brasil,2014,11,106
23397,Brasil,2014,11,106
23524,Brasil,2014,11,190
23528,Brasil,2014,11,106
23429,Brasil,2014,11,107
23532,Brasil,2014,11,107
23519,Brasil,2014,11,114
23613,Brasil,2014,11,109
16741,Brasil,2014,11,106
16928,Brasil,2014,11,111
23807,Brasil,2014,11,110
22613,Brasil,2014,11,95
23951,Brasil,2014,11,109
17087,Brasil,2014,11,104
18387,Brasil,2014,11,114
23178,Brasil,2014,11,111
16837,Brasil,2014,11,109
9897,Brasil,2014,11,110
24129,Brasil,2014,11,109
8781,Brasil,2014,11,234
24045,Brasil,2014,11,214
24186,Brasil,2014,11,110
24230,Brasil,2014,11,111
7838,Brasil,2014,11,109
19926,Brasil,2014,11,104
24197,Brasil,2014,11,114
24321,Brasil,2014,11,117
24306,Brasil,2014,11,104
18162,Brasil,2014,11,113
17581,Brasil,2014,11,110
22741,Brasil,2014,11,110
24504,Brasil,2014,11,110
16724,Brasil,2014,11,111
16468,Brasil,2014,11,110
23342,Brasil,2014,11,104
22565,Brasil,2014,11,104
24626,Brasil,2014,11,104
14895,Brasil,2014,11,111
24650,Brasil,2014,11,208
18678,Brasil,2014,11,104
24699,Brasil,2014,11,110
24744,Brasil,2014,11,113
21931,Brasil,2014,11,111
23345,Brasil,2014,11,94
14851,Brasil,2014,11,94
20104,Brasil,2014,11,94
