user_id,YEAR,MONTH,distance,count
145449,2015,3,30,2
145456,2015,3,25,1
145461,2015,3,27,1
145476,2015,3,12,1
145487,2015,3,332,3
145487,2015,4,226,2
145487,2015,5,228,2
145487,2015,6,99,1
145487,2015,7,111,1
145487,2015,8,335,3
145487,2015,9,99,1
145487,2015,10,214,2
145487,2015,11,230,2
145487,2015,12,559,5
145490,2015,3,22,4
145490,2015,4,56,2
145497,2015,3,319,3
145497,2015,4,234,2
145497,2015,5,791,6
145497,2015,6,744,5
145497,2015,8,828,7
145497,2015,9,1137,10
145497,2015,10,848,7
145497,2015,11,1050,9
145498,2015,3,180,3
145499,2015,3,2180,2
145503,2015,4,826,2
145503,2015,5,847,2
145504,2015,3,4,2
145506,2015,8,9,1
145522,2015,3,497,1
145526,2015,3,101,1
145531,2015,4,370,38
145531,2015,5,790,58
145531,2015,6,1898,61
145531,2015,7,1116,59
145531,2015,8,660,37
145531,2015,9,894,44
145531,2015,10,1108,54
145538,2015,11,102,1
145541,2015,3,231,1
145541,2015,6,259,1
145541,2015,10,134,1
145543,2015,5,417,1
145544,2015,3,324,2
145544,2015,4,452,3
145544,2015,5,900,7
145544,2015,6,322,3
145544,2015,8,212,2
145544,2015,9,452,4
145544,2015,10,344,3
145544,2015,11,568,5
145544,2015,12,230,2
145545,2015,3,25,2
145550,2015,3,150,3
145552,2015,3,147,1
145556,2015,3,122,1
145563,2015,3,26,4
145569,2015,5,105,1
145569,2015,10,90,1
145569,2015,11,288,2
145576,2015,10,327,1
145579,2015,3,41,2
145581,2015,3,18,2
145585,2015,3,238,1
145593,2015,3,6,1
145597,2015,3,111,1
145601,2015,3,148,8
145601,2015,4,316,4
145601,2015,5,508,12
145601,2015,6,784,12
145601,2015,10,1752,9
145605,2015,3,45,1
145606,2015,3,135,2
145611,2015,3,97,2
145612,2015,3,135,2
145614,2015,3,122,1
145614,2015,11,298,1
145615,2015,3,105,2
145621,2015,3,270,2
145626,2015,3,12,1
145632,2015,4,146,1
145632,2015,5,145,1
145632,2015,6,143,1
145632,2015,9,289,2
145632,2015,11,146,1
145638,2015,3,121,2
145639,2015,3,561,7
145639,2015,5,76,2
145639,2015,9,127,2
145640,2015,5,32,1
145640,2015,8,154,2
145642,2015,3,820,2
145643,2015,3,108,4
145643,2015,5,32,1
145643,2015,8,154,2
145644,2015,3,16,1
145645,2015,3,44,5
145645,2015,4,42,5
145646,2015,3,135,5
145646,2015,5,32,1
145646,2015,8,154,2
145648,2015,3,721,2
145648,2015,4,248,2
145648,2015,5,912,5
145648,2015,8,183,1
145648,2015,9,183,1
145652,2015,3,144,1
145652,2015,4,142,1
145652,2015,6,286,2
145652,2015,8,143,1
145652,2015,10,144,1
145654,2015,8,201,2
145654,2015,9,297,1
145654,2015,12,160,1
145655,2015,3,36,4
145655,2015,4,36,4
145655,2015,5,8,1
145656,2015,3,16,1
145661,2015,3,290,1
145675,2015,3,34,4
145675,2015,4,26,3
145675,2015,5,8,1
145676,2015,3,107,1
145676,2015,4,229,2
145676,2015,5,410,4
145676,2015,6,451,4
145676,2015,8,337,3
145676,2015,12,223,1
145679,2015,11,208,2
145681,2015,3,1527,2
145683,2015,3,41,2
145684,2015,3,228,2
145684,2015,4,228,2
145684,2015,5,462,4
145684,2015,9,123,1
145684,2015,10,344,3
145688,2015,3,156,10
145688,2015,4,1744,4
145688,2015,5,648,6
145688,2015,6,600,22
145688,2015,10,2976,8
145691,2015,3,176,2
145699,2015,3,19,1
145702,2015,3,41,2
145703,2015,3,62,1
145704,2015,3,26,2
145707,2015,3,3035,1
145710,2015,3,110,2
145717,2015,3,62,1
145719,2015,3,109,2
145721,2015,3,116,2
145724,2015,3,12,1
145726,2015,3,134,2
145730,2015,3,116,2
145736,2015,3,84,7
145736,2015,4,172,4
145736,2015,5,720,5
145736,2015,10,5384,11
145737,2015,3,181,3
145737,2015,4,1916,6
145741,2015,3,81,5
145743,2015,3,26,2
145744,2015,3,53,1
145744,2015,4,59,1
145746,2015,3,28,1
145747,2015,3,410,1
145748,2015,3,339,28
145748,2015,4,836,53
145748,2015,5,120,10
145752,2015,3,197,7
145752,2015,4,143,5
145752,2015,5,114,4
145757,2015,3,330,1
145757,2015,11,642,2
145761,2015,3,22,1
145762,2015,3,103,2
145764,2015,3,41,2
145768,2015,3,131,2
145771,2015,3,390,2
145773,2015,3,569,5
145773,2015,5,347,3
145773,2015,6,236,2
145773,2015,7,111,1
145773,2015,8,342,3
145773,2015,9,99,1
145773,2015,11,217,2
145775,2015,6,328,1
145775,2015,8,424,2
145775,2015,10,332,1
145776,2015,3,452,4
145778,2015,3,18,1
145780,2015,3,26,2
145786,2015,3,18,1
145790,2015,3,80,4
145790,2015,4,20,1
145794,2015,6,116,1
145795,2015,3,124,2
145796,2015,3,124,2
145800,2015,3,302,3
145803,2015,3,22,1
145804,2015,3,59,1
145807,2015,3,41,2
145818,2015,3,135,2
145820,2015,3,27,1
145824,2015,3,27,1
145825,2015,3,57,1
145833,2015,3,111,2
145837,2015,3,61,1
145841,2015,3,140,2
145845,2015,3,390,2
145845,2015,4,444,4
145845,2015,5,780,4
145845,2015,6,389,2
145847,2015,3,140,2
145853,2015,3,142,2
145855,2015,3,121,1
145861,2015,3,138,3
145862,2015,3,312,6
145865,2015,3,2248,1
145866,2015,9,29,2
145874,2015,3,118,2
145882,2015,3,114,1
145884,2015,3,96,2
145886,2015,3,224,1
145886,2015,9,100,2
145891,2015,3,96,2
145893,2015,6,180,1
145893,2015,7,325,2
145893,2015,9,173,1
145894,2015,3,906,1
145895,2015,3,122,2
145897,2015,4,10,1
145897,2015,6,372,1
145904,2015,3,43,2
145905,2015,3,112,2
145906,2015,3,96,2
145907,2015,3,390,2
145908,2015,3,96,2
145909,2015,3,105,2
145910,2015,3,35,3
145914,2015,3,74,5
145914,2015,4,16,4
145914,2015,5,201,20
145914,2015,6,92,6
145914,2015,10,348,9
145914,2015,11,214,6
145914,2015,12,46,1
145916,2015,3,111,2
145919,2015,3,131,2
145919,2015,9,98,2
145920,2015,3,105,2
145922,2015,3,24,2
145922,2015,5,37,1
145923,2015,3,238,4
145924,2015,3,8,2
145926,2015,3,43,2
145928,2015,3,111,2
145929,2015,3,91,2
145931,2015,3,173,2
145934,2015,3,57,1
145938,2015,3,122,2
145939,2015,4,190,7
145939,2015,9,85,3
145940,2015,3,114,2
145941,2015,4,264,5
145941,2015,5,21,1
145941,2015,10,25,1
145941,2015,11,71,3
145942,2015,7,1656,25
145942,2015,8,1266,39
145942,2015,10,1060,23
145944,2015,4,75,2
145944,2015,9,80,3
145946,2015,3,105,2
145951,2015,8,37,2
145953,2015,3,66,2
145959,2015,3,18,2
145961,2015,3,114,2
145963,2015,3,18,2
145964,2015,3,84,6
145964,2015,9,166,2
145968,2015,3,11,2
145970,2015,3,57,2
145971,2015,3,18,2
145972,2015,3,121,2
145973,2015,3,12,2
145975,2015,3,114,2
145978,2015,3,11,1
145979,2015,3,59,1
145980,2015,3,121,2
145984,2015,3,121,2
145987,2015,3,18,2
145989,2015,3,124,2
145990,2015,3,115,2
145993,2015,3,394,7
145994,2015,3,101,2
145995,2015,3,150,3
145996,2015,3,91,2
145996,2015,8,127,2
145997,2015,3,48,1
145998,2015,3,19,2
146001,2015,3,19,2
146002,2015,3,29,1
146007,2015,3,96,2
146008,2015,3,252,1
146011,2015,3,18,2
146013,2015,3,101,2
146013,2015,5,41,2
146017,2015,3,105,2
146021,2015,3,101,2
146022,2015,3,116,2
146023,2015,3,55,1
146024,2015,3,189,6
146025,2015,3,59,1
146027,2015,3,158,5
146028,2015,3,276,6
146028,2015,5,78,2
146030,2015,3,72,2
146035,2015,5,16,1
146041,2015,3,56,1
146046,2015,5,34,2
146048,2015,3,109,2
146049,2015,4,70,3
146049,2015,5,20,1
146049,2015,11,86,3
146051,2015,4,3,1
146052,2015,3,96,2
146053,2015,3,61,2
146062,2015,3,93,2
146066,2015,3,109,2
146070,2015,3,72,2
146072,2015,3,100,2
146073,2015,3,100,2
146074,2015,3,118,3
146077,2015,3,80,3
146077,2015,4,12,3
146077,2015,5,12,3
146077,2015,8,36,2
146077,2015,10,561,15
146077,2015,11,426,12
146077,2015,12,82,3
146078,2015,3,126,2
146079,2015,3,84,3
146081,2015,3,137,2
146082,2015,3,136,2
146083,2015,3,320,12
146085,2015,3,8,1
146088,2015,3,105,2
146089,2015,3,10,1
146090,2015,3,63,1
146092,2015,3,137,2
146099,2015,3,128,2
146104,2015,3,70,1
146105,2015,3,50,1
146109,2015,3,104,2
146110,2015,3,276,6
146110,2015,5,195,5
146114,2015,3,91,2
146114,2015,5,168,2
146116,2015,3,161,1
146121,2015,3,109,2
146122,2015,3,137,2
146123,2015,4,7626,58
146123,2015,7,1100,22
146123,2015,8,6404,94
146123,2015,10,3384,36
146123,2015,11,744,12
146123,2015,12,1240,14
146129,2015,3,493,21
146129,2015,4,3726,54
146134,2015,3,116,2
146136,2015,3,749,2
146141,2015,3,37,1
146141,2015,8,102,2
146142,2015,3,57,2
146146,2015,3,161,2
146148,2015,3,56,1
146154,2015,3,24,2
146156,2015,3,56,1
146158,2015,3,92,2
146160,2015,3,493,6
146163,2015,5,24,2
146168,2015,3,101,1
146178,2015,3,131,2
146180,2015,3,117,2
146183,2015,3,63,1
146189,2015,3,303,1
146190,2015,3,72,8
146190,2015,4,540,54
146190,2015,5,729,81
146190,2015,6,873,97
146205,2015,3,96,2
146213,2015,3,126,1
146214,2015,3,236,2
146219,2015,3,103,2
146220,2015,3,119,2
146223,2015,3,74,1
146224,2015,3,114,2
146236,2015,3,124,2
146242,2015,3,67,1
146244,2015,3,45,1
146246,2015,3,24,2
146250,2015,3,101,2
146251,2015,3,117,2
146252,2015,3,133,2
146256,2015,3,108,2
146259,2015,3,101,2
146260,2015,3,59,1
146263,2015,3,204,2
146264,2015,3,93,2
146265,2015,3,117,2
146266,2015,3,160,14
146268,2015,3,133,2
146272,2015,3,77,2
146273,2015,3,108,2
146277,2015,5,41,2
146283,2015,3,108,2
146293,2015,3,101,1
146295,2015,3,118,3
146301,2015,3,305,4
146303,2015,3,293,5
146306,2015,3,101,2
146311,2015,3,54,1
146312,2015,3,496,2
146313,2015,3,96,2
146315,2015,3,46,3
146315,2015,4,85,3
146317,2015,3,16,1
146326,2015,3,202,2
146328,2015,3,64,1
146333,2015,3,116,2
146335,2015,3,100,2
146337,2015,3,148,1
146343,2015,8,398,1
146345,2015,4,341,22
146345,2015,5,756,63
146345,2015,6,270,12
146345,2015,8,352,29
146345,2015,9,336,14
146345,2015,10,546,18
146345,2015,11,460,10
146345,2015,12,54,2
146346,2015,3,237,2
146348,2015,3,118,2
146354,2015,3,228,1
146354,2015,4,423,3
146354,2015,7,205,2
146354,2015,8,199,2
146354,2015,9,196,2
146356,2015,3,110,2
146358,2015,3,116,2
146361,2015,3,282,12
146361,2015,4,37,3
146363,2015,3,48,1
146363,2015,4,376,6
146363,2015,5,238,5
146363,2015,6,41,1
146364,2015,3,14,2
146364,2015,4,15,2
146367,2015,3,42,1
146370,2015,3,51,1
146371,2015,3,104,1
146371,2015,4,219,2
146371,2015,5,566,5
146371,2015,6,224,2
146371,2015,8,112,1
146374,2015,3,93,2
146374,2015,12,351,1
146376,2015,5,223,2
146376,2015,6,234,2
146376,2015,8,223,2
146376,2015,10,118,1
146376,2015,11,115,1
146378,2015,3,145,2
146379,2015,4,174,6
146379,2015,5,134,4
146379,2015,6,121,4
146379,2015,7,277,2
146379,2015,8,59,2
146379,2015,9,30,1
146379,2015,10,472,16
146379,2015,11,976,32
146379,2015,12,382,9
146379,2016,1,134,1
146381,2015,3,89,2
146381,2015,9,169,4
146382,2015,3,110,2
146383,2015,8,236,2
146383,2015,10,443,2
146383,2015,11,218,2
146383,2015,12,120,1
146387,2015,8,218,1
146389,2015,3,119,2
146396,2015,3,229,1
146397,2015,3,86,2
146398,2015,3,19,1
146401,2015,3,133,2
146404,2015,3,7,2
146405,2015,3,100,2
146408,2015,3,34,4
146409,2015,3,229,1
146411,2015,3,40,1
146412,2015,3,12,1
146413,2015,3,99,2
146416,2015,3,119,2
146418,2015,3,5,1
146432,2015,3,42,1
146435,2015,3,142,2
146444,2015,3,25,1
146447,2015,3,19,1
146449,2015,3,9,1
146450,2015,4,123,1
146450,2015,5,238,2
146450,2015,8,117,1
146450,2015,10,210,2
146453,2015,3,92,2
146456,2015,3,447,22
146456,2015,4,415,19
146456,2015,6,180,18
146466,2015,3,68,1
146469,2015,3,14,1
146474,2015,3,117,2
146474,2015,9,128,2
146478,2015,3,99,2
146481,2015,3,25,1
146482,2015,3,108,10
146482,2015,4,396,6
146482,2015,5,1188,10
146482,2015,6,52,2
146482,2015,10,1488,8
146485,2015,4,313,1
146488,2015,8,264,1
146489,2015,3,174,1
146490,2015,3,644,27
146490,2015,6,230,23
146494,2015,3,40,1
146502,2015,3,119,2
146505,2015,10,534,3
146509,2015,3,64,6
146509,2015,4,88,2
146517,2015,7,296,2
146517,2015,9,297,2
146517,2015,10,1102,7
146517,2015,11,305,3
146536,2015,3,410,1
146538,2015,3,136,2
146547,2015,3,119,1
146547,2015,11,248,1
146547,2015,12,121,1
146554,2015,3,433,1
146562,2015,3,7,1
146565,2015,6,184,1
146567,2015,3,108,2
146568,2015,3,346,3
146568,2015,4,406,4
146568,2015,5,667,5
146568,2015,6,226,2
146568,2015,7,108,1
146568,2015,8,802,5
146568,2015,9,113,1
146568,2015,10,190,1
146568,2015,11,578,3
146568,2015,12,113,1
146571,2015,3,16,1
146574,2015,3,88,2
146576,2015,3,117,2
146576,2015,9,128,2
146578,2015,3,205,10
146578,2015,4,535,22
146578,2015,6,400,20
146581,2015,3,76,1
146591,2015,3,108,2
146595,2015,3,772,10
146595,2015,4,1876,6
146599,2015,3,139,2
146600,2015,3,824,1
146603,2015,3,260,3
146603,2015,4,17,2
146603,2015,5,126,1
146603,2015,7,135,1
146604,2015,3,131,2
146605,2015,3,11,1
146611,2015,3,469,8
146612,2015,3,2146,29
146612,2015,4,228,19
146612,2015,5,168,8
146612,2015,6,183,12
146612,2015,7,128,1
146612,2015,8,26,1
146617,2015,3,238,2
146621,2015,3,252,2
146627,2015,3,204,2
146627,2015,12,552,5
146635,2015,3,212,1
146636,2015,3,131,2
146639,2015,3,63,1
146642,2015,10,71,1
146642,2015,11,151,2
146642,2016,1,73,1
146649,2015,3,147,1
146654,2015,3,63,1
146658,2015,3,252,3
146658,2015,8,229,2
146658,2015,9,112,1
146658,2015,10,414,3
146658,2015,11,96,1
146658,2015,12,113,1
146659,2015,12,154,1
146667,2015,4,157,1
146672,2015,3,129,1
146679,2015,3,24,4
146680,2015,3,64,1
146683,2015,12,378,1
146685,2015,3,135,1
146687,2015,3,119,1
146690,2015,3,143,1
146692,2015,3,7,1
146694,2015,3,147,1
146694,2015,10,510,2
146694,2015,12,540,3
146703,2015,3,115,1
146703,2015,4,230,2
146703,2015,5,449,4
146703,2015,6,350,3
146703,2015,7,244,2
146703,2015,8,357,1
146703,2015,9,678,6
146703,2015,10,715,6
146703,2015,12,224,2
146705,2015,3,12,1
146706,2015,3,441,1
146706,2015,5,860,3
146706,2015,8,318,1
146706,2015,9,441,3
146707,2015,3,94,2
146713,2015,3,6,2
146713,2015,4,167,7
146719,2015,4,137,1
146726,2015,4,150,1
146729,2015,3,267,3
146742,2015,3,1043,1
146748,2015,3,8030,18
146748,2015,4,2937,6
146760,2015,4,108,1
146761,2015,3,285,2
146765,2015,3,112,1
146773,2015,3,316,3
146783,2015,9,24,1
146783,2015,10,48,3
146787,2015,3,7,1
146793,2015,3,40,4
146793,2015,4,124,2
146797,2015,3,69,1
146799,2015,4,576,1
146800,2015,3,16,2
146802,2015,3,139,2
146803,2015,5,224,1
146803,2015,7,421,4
146803,2015,8,108,1
146803,2015,10,99,1
146803,2015,12,219,2
146805,2015,9,132,9
146812,2015,3,272,2
146813,2015,3,120,1
146814,2015,3,12,1
146821,2015,4,107,1
146821,2015,8,107,1
146830,2015,3,256,3
146846,2015,4,16,1
146849,2015,10,102,1
146855,2015,3,154,1
146855,2015,5,146,1
146855,2015,8,146,1
146855,2015,10,374,4
146855,2015,11,230,3
146856,2015,3,28,1
146858,2015,3,128,1
146864,2015,3,4,1
146871,2015,3,210,2
146871,2015,4,226,1
146871,2015,8,577,4
146871,2015,9,429,4
146871,2015,10,369,1
146871,2015,12,220,2
146874,2015,3,32,4
146874,2015,4,3480,4
146874,2015,5,768,6
146874,2015,6,312,8
146876,2015,5,420,2
146876,2015,6,40,1
146876,2015,11,9,1
146876,2015,12,110,1
146885,2015,3,26,1
146889,2015,3,494,2
146889,2015,12,240,1
146892,2015,3,360,4
146892,2015,4,87,1
146892,2015,5,291,3
146892,2015,6,88,1
146892,2015,8,291,3
146892,2015,9,194,2
146892,2015,10,490,5
146892,2015,11,377,4
146892,2015,12,199,2
146892,2016,1,97,1
146894,2015,3,217,2
146894,2015,4,123,1
146894,2015,5,328,3
146894,2015,6,121,1
146894,2015,8,124,1
146894,2015,9,113,1
146894,2015,10,575,5
146897,2015,3,10,1
146899,2015,3,94,1
146900,2015,3,10,1
146906,2015,3,6,1
146908,2015,3,594,1
146909,2015,3,95,2
146910,2015,3,29,1
146910,2015,5,673,4
146911,2015,3,29,1
146912,2015,3,116,4
146912,2015,5,613,2
146914,2015,3,131,1
146915,2015,3,26,1
146920,2015,3,29,1
146921,2015,3,52,4
146921,2015,5,34,1
146921,2015,9,130,2
146924,2015,3,4274,2
146925,2015,5,223,2
146925,2015,9,334,3
146925,2015,11,115,1
146925,2015,12,75,1
146927,2015,3,259,1
146930,2015,3,234,4
146931,2015,3,113,1
146932,2015,3,26,2
146932,2015,5,171,3
146932,2015,9,179,2
146936,2015,3,131,2
146938,2015,3,5,1
146940,2015,3,301,3
146940,2015,4,401,4
146940,2015,5,506,5
146940,2015,6,204,2
146940,2015,8,102,1
146943,2015,3,237,3
146943,2015,9,127,2
146944,2015,3,201,2
146944,2015,5,202,2
146944,2015,6,203,2
146945,2015,3,1060,1
146947,2015,3,241,2
146948,2015,3,70,1
146950,2015,3,157,1
146950,2015,4,160,1
146950,2015,5,156,1
146950,2015,6,158,1
146950,2015,7,128,3
146950,2015,9,160,1
146953,2015,3,50,1
146954,2015,3,56,4
146955,2015,3,70,5
146957,2015,3,80,2
146964,2015,3,139,2
146966,2015,3,143,2
146967,2015,3,227,2
146967,2015,5,220,2
146967,2015,6,226,2
146967,2015,8,123,1
146967,2015,9,116,1
146968,2015,3,373,3
146972,2015,3,34,2
146974,2015,3,592,2
146977,2015,3,507,4
146977,2015,4,222,2
146977,2015,5,224,2
146977,2015,6,353,3
146977,2015,7,332,3
146977,2015,8,336,3
146977,2015,9,112,1
146977,2015,10,830,5
146977,2015,11,214,2
146977,2015,12,965,6
146980,2015,3,92,2
146981,2015,3,139,2
146982,2015,3,244,2
146984,2015,3,57,2
146985,2015,3,38,4
146986,2015,3,177,2
146988,2015,3,80,2
146991,2015,10,135,1
146993,2015,3,131,2
146995,2015,3,92,2
146995,2015,9,33,2
146998,2015,3,59,1
146999,2015,3,120,1
147000,2015,4,12,1
147001,2015,3,93,2
147003,2015,3,143,2
147005,2015,3,592,2
147006,2015,3,108,2
147007,2015,3,80,2
147011,2015,3,40,2
147014,2015,3,61,1
147017,2015,3,92,2
147019,2015,8,148,1
147021,2015,3,220,1
147024,2015,3,11448,72
147024,2015,4,2968,28
147024,2015,6,1484,28
147032,2015,3,138,2
147037,2015,3,113,1
147038,2015,3,138,2
147039,2015,3,93,2
147040,2015,3,100,2
147041,2015,3,101,2
147042,2015,3,102,2
147045,2015,12,272,2
147046,2015,3,165,1
147049,2015,3,101,2
147052,2015,3,105,2
147058,2015,3,131,2
147058,2015,5,42,2
147063,2015,3,244,1
147067,2015,3,487,4
147068,2015,3,100,2
147070,2015,5,88,4
147082,2015,3,100,2
147086,2015,3,482,2
147089,2015,3,100,2
147090,2015,3,11,1
147091,2015,9,119,1
147092,2015,3,62,1
147093,2015,3,111,2
147097,2015,3,131,2
147098,2015,3,27,4
147098,2015,4,240,4
147098,2015,6,208,4
147099,2015,3,51,1
147100,2015,3,501,1
147102,2015,3,124,1
147103,2015,3,98,2
147103,2015,8,22,2
147107,2015,3,26,2
147109,2015,3,72,1
147112,2015,3,58,1
147113,2015,3,491,1
147114,2015,9,61,1
147116,2015,3,99,2
147120,2015,3,70,1
147122,2015,3,49,1
147124,2015,12,295,1
147125,2015,3,105,2
147127,2015,3,5,1
147129,2015,3,143,2
147132,2015,3,80,2
147134,2015,3,189,1
147135,2015,3,13,1
147136,2015,3,118,2
147137,2015,3,28,2
147138,2015,3,65,1
147139,2015,3,65,1
147145,2015,9,104,2
147148,2015,3,3976,5
147149,2015,3,121,1
147150,2015,3,118,2
147154,2015,3,59,1
147155,2015,3,88,2
147158,2015,3,120,1
147159,2015,3,91,2
147160,2015,3,49,2
147164,2015,3,80,2
147169,2015,3,116,2
147171,2015,3,96,1
147173,2015,3,49,1
147174,2015,3,121,2
147176,2015,3,43,1
147177,2015,3,95,2
147184,2015,3,91,2
147192,2015,3,98,2
147194,2015,3,102,2
147195,2015,3,88,2
147200,2015,5,152,1
147208,2015,3,59,1
147210,2015,3,124,2
147218,2015,3,121,2
147222,2015,3,91,2
147223,2015,3,125,2
147223,2015,5,25,2
147223,2015,9,109,2
147225,2015,3,98,2
147229,2015,3,174,2
147231,2015,3,1231,1
147233,2015,3,95,2
147237,2015,3,99,2
147242,2015,3,44,1
147244,2015,3,119,2
147246,2015,3,20,4
147247,2015,3,10,1
147248,2015,3,124,2
147249,2015,3,333,37
147249,2015,4,36,4
147250,2015,3,124,2
147251,2015,3,102,3
147251,2015,4,79,4
147251,2015,5,318,12
147251,2015,6,77,3
147251,2015,10,623,15
147251,2015,11,421,12
147251,2015,12,598,16
147252,2015,3,124,2
147253,2015,3,143,2
147256,2015,3,100,2
147256,2015,5,16,2
147257,2015,3,40,1
147258,2015,3,100,2
147260,2015,4,164,1
147261,2015,3,591,2
147262,2015,3,10,1
147263,2015,3,229,1
147266,2015,3,70,1
147267,2015,3,15,1
147268,2015,3,15,1
147269,2015,3,12,1
147270,2015,3,229,1
147270,2015,4,15,2
147272,2015,3,45,5
147273,2015,3,15,1
147277,2015,3,301,15
147283,2015,3,125,2
147284,2015,3,95,2
147285,2015,3,76,1
147287,2015,3,44,1
147289,2015,3,76,1
147290,2015,3,228,1
147291,2015,3,60,4
147292,2015,7,17,2
147294,2015,3,76,1
147297,2015,3,76,1
147298,2015,3,152,1
147299,2015,3,76,1
147301,2015,3,85,2
147302,2015,3,76,1
147304,2015,3,76,1
147306,2015,3,76,1
147309,2015,3,76,1
147310,2015,3,76,1
147311,2015,3,76,1
147312,2015,3,76,1
147313,2015,3,228,2
147314,2015,3,76,1
147315,2015,3,456,3
147317,2015,3,76,1
147319,2015,3,76,1
147323,2015,3,50,1
147326,2015,3,218,4
147328,2015,3,86,1
147330,2015,3,57,1
147331,2015,3,30,3
147331,2015,4,20,1
147331,2015,5,399,2
147331,2015,6,17,1
147331,2015,7,1917,2
147331,2015,8,384,1
147335,2015,3,57,1
147336,2015,3,76,1
147337,2015,3,123,2
147338,2015,3,152,1
147340,2015,3,13,1
147341,2015,3,51,1
147341,2015,9,86,2
147342,2015,3,76,1
147345,2015,3,11,1
147351,2015,3,117,2
147353,2015,3,16,1
147354,2015,3,228,1
147355,2015,3,152,1
147356,2015,3,1892,2
147356,2015,4,2008,2
147356,2015,5,1004,1
147356,2015,6,2976,3
147357,2015,3,10,1
147362,2015,3,152,1
147363,2015,3,304,1
147366,2015,3,10,1
147367,2015,3,60,1
147369,2015,3,119,2
147372,2015,3,152,1
147373,2015,3,152,1
147374,2015,3,98,2
147374,2015,8,22,2
147381,2015,3,87,2
147383,2015,4,216,24
147385,2015,3,45,1
147388,2015,3,60,1
147390,2015,3,4,1
147393,2015,3,152,1
147394,2015,3,17,1
147395,2015,3,456,1
147396,2015,3,32,1
147397,2015,3,229,1
147398,2015,3,119,2
147400,2015,3,228,1
147401,2015,3,228,1
147402,2015,3,33,1
147405,2015,3,79,1
147408,2015,3,152,1
147409,2015,3,152,1
147410,2015,3,86,2
147412,2015,3,228,1
147415,2015,3,54,2
147416,2015,3,32,1
147418,2015,3,304,1
147420,2015,3,108,2
147421,2015,3,456,1
147422,2015,3,152,1
147424,2015,3,43,1
147426,2015,3,125,2
147426,2015,5,25,2
147426,2015,9,109,2
147429,2015,3,20,1
147439,2015,3,93,2
147441,2015,3,10,1
147442,2015,3,38,1
147443,2015,3,86,2
147443,2015,4,164,1
147444,2015,3,20,2
147446,2015,3,20,2
147446,2015,9,13,2
147453,2015,3,102,1
147454,2015,3,61,1
147458,2015,3,57,1
147464,2015,3,19,3
147465,2015,3,32,1
147466,2015,5,54,2
147470,2015,4,3393,58
147470,2015,8,1176,25
147471,2015,3,356,2
147473,2015,6,5,1
147475,2015,3,58,1
147476,2015,3,20,2
147476,2015,9,13,2
147479,2015,3,125,2
147482,2015,3,66,1
147483,2015,3,105,2
147484,2015,3,46,1
147487,2015,3,113,2
147493,2015,3,146,1
147494,2015,3,113,2
147495,2015,3,113,2
147501,2015,3,114,2
147507,2015,3,98,2
147507,2015,8,22,2
147508,2015,9,90,2
147509,2015,8,591,4
147510,2015,3,108,3
147514,2015,3,108,3
147516,2015,6,43,1
147520,2015,3,2075,19
147528,2015,3,119,2
147531,2015,3,125,2
147538,2015,3,9,1
147543,2015,3,115,1
147543,2015,9,220,1
147543,2015,11,101,1
147556,2015,3,27,1
147558,2015,3,72,2
147562,2015,3,50,1
147564,2015,3,9,1
147566,2015,3,390,20
147566,2015,10,560,35
147568,2015,3,9,1
147573,2015,3,108,3
147577,2015,6,177,1
147591,2015,4,3024,56
147591,2015,8,1520,99
147591,2015,9,208,13
147591,2015,10,582,38
147591,2015,11,192,12
147591,2015,12,636,26
147600,2015,8,456,1
147601,2015,3,400,20
147601,2015,4,2460,40
147601,2015,8,744,12
147601,2015,9,1456,24
147601,2015,10,2232,36
147608,2015,3,8,1
147621,2015,3,113,2
147627,2015,3,118,2
147644,2015,3,2316,2
147646,2015,12,123,1
147651,2015,6,25,1
147655,2015,3,100,1
147657,2015,6,188,7
147664,2015,3,284,12
147670,2015,3,349,1
147670,2015,4,575,3
147670,2015,5,239,2
147670,2015,9,204,2
147672,2015,3,32,1
147678,2015,3,69,1
147690,2015,3,9,1
147695,2015,3,161,2
147698,2015,3,228,2
147699,2015,3,294,1
147699,2015,10,129,1
147702,2015,3,26,2
147705,2015,6,82,2
147713,2015,3,120,1
147714,2015,3,793,2
147715,2015,3,122,2
147724,2015,3,308,2
147725,2015,3,101,2
147726,2015,3,33,1
147727,2015,3,58,1
147728,2015,3,562,5
147728,2015,4,552,5
147728,2015,5,368,3
147728,2015,6,744,7
147728,2015,7,109,1
147728,2015,8,910,8
147728,2015,9,780,7
147728,2015,10,926,8
147728,2015,11,1144,10
147728,2015,12,450,4
147734,2015,3,6,1
147736,2015,3,1092,29
147736,2015,4,84,3
147736,2015,6,1664,33
147741,2015,3,33,1
147743,2015,3,33,1
147744,2015,4,26,1
147744,2015,5,87,3
147745,2015,3,86,2
147746,2015,3,60,1
147747,2015,5,121,1
147747,2015,10,115,1
147752,2015,3,107,2
147754,2015,3,107,2
147754,2015,9,25,2
147756,2015,3,125,1
147759,2015,3,152,13
147759,2015,4,559,43
147759,2015,5,719,49
147759,2015,6,1599,41
147759,2015,7,1092,28
147764,2015,3,86,2
147765,2015,3,72,1
147768,2015,3,27,2
147769,2015,3,316,2
147769,2015,5,158,1
147769,2015,6,158,1
147771,2015,3,147,2
147772,2015,3,24,2
147773,2015,3,2798,2
147773,2015,11,1393,2
147774,2015,3,172,3
